Date,Rainfall_mm,Temperature_C,Humidity_pct,pH_Level,Turbidity_NTU,Flow_Rate_m3h,Daily_Usage_m3,Water_Availability_Level
2023-05-27,1.26,32.66,38.07,7.42,7.14,522.76,5363.65,4109.09
2023-05-28,3.38,31.77,26.13,6.89,4.79,440.16,4929.9,4772.61
2023-05-29,1.99,33.29,43.18,6.88,3.94,464.12,4729.8,4803.84
2023-05-30,0.75,27.66,67.6,7.26,1.05,474.15,4517.0,5005.07
2023-05-31,6.9,29.74,79.11,7.29,5.23,531.34,4966.08,5129.61
2023-06-01,38.01,23.79,95.83,7.64,19.26,538.74,5040.48,8284.16
2023-06-02,17.86,32.78,80.58,7.34,14.09,569.21,5196.18,5934.68
2023-06-03,13.53,32.66,66.85,7.67,12.0,527.24,4631.78,6068.33
2023-06-04,32.53,17.74,71.84,6.97,18.23,569.73,4523.92,8373.92
2023-06-05,13.47,26.45,73.36,7.1,8.61,526.37,4642.81,6175.56
2023-06-06,43.64,34.42,73.29,7.61,24.71,475.04,5398.64,8277.04
2023-06-07,31.22,29.7,82.21,6.75,18.23,567.25,4719.32,7808.9
2023-06-08,26.55,23.0,63.1,7.32,16.78,601.83,4474.96,7719.84
2023-06-09,5.16,33.5,78.38,7.57,4.15,433.34,4913.97,4931.87
2023-06-10,17.34,39.36,76.48,7.2,12.52,483.25,4981.75,5965.08
2023-06-11,12.67,28.07,74.17,7.06,9.34,450.89,4411.86,6294.1
2023-06-12,21.76,28.06,82.86,7.51,15.73,556.13,4572.59,7041.98
2023-06-13,20.75,39.08,97.56,6.92,25.93,477.49,4695.66,6597.22
2023-06-14,12.43,34.14,100.0,6.84,9.83,564.89,4843.04,5716.67
2023-06-15,17.77,30.69,79.19,6.64,8.93,460.3,4569.46,6593.31
2023-06-16,13.13,24.84,92.72,7.36,8.04,469.57,4231.09,6585.29
2023-06-17,15.78,19.97,74.42,7.39,10.89,520.32,4485.42,6693.41
2023-06-18,40.55,26.22,98.11,7.11,24.93,499.95,4766.2,8764.4
2023-06-19,10.45,28.63,85.61,7.2,6.73,533.08,4650.36,5822.29
2023-06-20,32.04,24.09,67.7,7.13,16.6,465.5,4689.89,8031.95
2023-06-21,82.82,29.93,74.06,6.65,42.57,577.89,5255.03,12428.77
2023-06-22,1.19,32.8,73.73,7.13,4.76,395.7,4816.36,4646.49
2023-06-23,22.19,27.91,81.71,7.49,12.74,505.77,5290.45,6370.14
2023-06-24,17.09,31.39,84.3,7.28,8.93,441.54,4840.37,6241.1
2023-06-25,16.62,29.19,81.83,7.75,10.56,464.43,4545.62,6532.88
2023-06-26,15.48,27.47,72.17,7.45,10.55,592.0,4925.89,6073.2
2023-06-27,17.8,16.43,65.62,7.85,12.27,556.22,4065.73,7385.37
2023-06-28,55.08,31.67,97.1,7.3,28.35,460.0,5177.5,9697.24
2023-06-29,26.81,32.46,75.85,7.56,14.34,474.28,4578.73,7453.25
2023-06-30,13.13,22.83,75.78,7.16,7.89,506.25,4949.2,5906.8
2023-07-01,7.55,30.36,79.07,7.57,7.13,514.8,4855.1,5292.41
2023-07-02,13.4,21.4,89.06,7.42,12.82,486.59,4159.51,6752.62
2023-07-03,54.12,20.95,90.06,7.34,32.41,447.16,4643.87,10348.8
2023-07-04,21.16,21.24,86.08,7.42,12.21,490.27,4466.99,7223.87
2023-07-05,22.52,28.05,51.23,7.09,13.5,457.12,5438.68,6252.61
2023-07-06,9.7,23.31,93.69,7.01,6.05,458.74,5012.92,5491.36
2023-07-07,17.52,34.07,67.49,7.6,9.21,481.31,4806.41,6264.33
2023-07-08,14.52,24.77,72.43,6.91,12.62,507.14,4896.25,6060.51
2023-07-09,15.02,33.88,94.21,7.09,13.54,515.89,4549.05,6275.03
2023-07-10,0.9,25.0,65.19,7.53,0.7,514.01,5088.04,4502.5
2023-07-11,2.28,23.99,87.51,7.41,3.11,529.56,4831.76,4916.7
2023-07-12,21.46,24.59,77.83,7.22,16.65,503.9,4943.54,6710.22
2023-07-13,8.88,22.38,65.78,6.41,6.83,544.39,4764.85,5675.95
2023-07-14,77.86,25.33,62.22,7.73,48.65,565.26,4673.43,12605.62
2023-07-15,19.75,19.73,75.01,6.75,11.52,483.64,4004.38,7575.46
2023-07-16,15.78,24.15,66.2,7.29,12.2,468.1,4865.37,6230.15
2023-07-17,35.16,24.39,87.17,7.3,20.38,444.55,5317.5,7710.57
2023-07-18,19.67,26.4,63.72,7.03,10.24,477.85,4680.11,6759.08
2023-07-19,18.2,21.41,77.54,7.22,11.7,589.17,4645.23,6747.03
2023-07-20,27.04,28.16,100.0,7.19,13.85,560.11,4261.58,7879.4
2023-07-21,12.6,31.42,79.56,7.24,9.52,534.03,4685.87,5945.65
2023-07-22,11.88,33.31,66.79,7.11,7.85,487.39,4415.33,6106.34
2023-07-23,29.96,24.44,68.92,7.25,15.47,507.71,4999.4,7508.25
2023-07-24,4.22,25.41,57.94,7.09,3.24,501.58,5244.64,4668.99
2023-07-25,25.27,28.31,78.92,7.02,14.8,562.42,4863.18,5097.12
2023-07-26,2.46,34.71,77.14,7.17,3.92,461.7,4908.89,4642.87
2023-07-27,14.74,28.85,87.51,7.23,11.61,472.9,4953.73,5942.99
2023-07-28,13.14,23.45,82.32,7.25,8.98,497.82,5013.48,5831.42
2023-07-29,7.01,21.58,93.85,7.13,6.18,503.19,4742.43,5526.73
2023-07-30,2.06,25.13,100.0,6.97,13.36,485.34,4770.09,4932.78
2023-07-31,18.67,22.9,64.12,7.08,10.18,524.6,4353.41,7055.79
2023-08-01,12.7,22.06,80.87,6.93,8.36,531.98,4663.1,6165.73
2023-08-02,37.55,19.65,86.84,6.93,21.44,509.67,4377.95,8983.71
2023-08-03,5.44,23.19,77.07,7.6,4.99,493.46,4455.0,5625.29
2023-08-04,17.43,32.27,73.04,7.34,8.86,495.32,5180.7,5916.61
2023-08-05,15.12,23.21,91.63,6.92,14.16,495.93,4452.42,6595.61
2023-08-06,18.53,22.41,74.69,6.8,10.18,581.77,4586.61,6817.98
2023-08-07,11.93,28.49,100.0,7.05,6.58,572.22,4824.61,5798.9
2023-08-08,12.69,27.68,87.84,6.6,9.67,553.04,5112.95,5602.76
2023-08-09,34.82,17.71,96.27,7.61,19.03,586.01,4517.82,8609.59
2023-08-10,9.34,26.55,98.2,7.06,6.11,544.86,4937.74,5464.9
2023-08-11,15.43,34.72,62.74,7.15,9.27,550.87,4591.97,6256.16
2023-08-12,58.48,23.69,78.74,6.95,30.56,533.92,4660.21,10714.17
2023-08-13,6.5,19.46,66.0,6.83,7.6,514.04,4938.48,5322.51
2023-08-14,33.7,21.0,68.94,6.75,22.34,553.02,4632.2,8317.73
2023-08-15,9.12,23.57,59.9,6.72,4.81,530.01,5002.54,5438.35
2023-08-16,16.09,22.14,88.79,6.48,11.54,519.44,4686.59,6479.25
2023-08-17,10.44,27.86,62.85,7.23,6.69,506.52,4762.18,5724.44
2023-08-18,30.31,28.22,78.6,6.9,16.96,414.28,4983.43,7483.13
2023-08-19,7.47,19.1,65.17,7.29,4.66,447.9,4266.62,6098.23
2023-08-20,31.98,21.97,51.65,7.31,17.27,538.64,4316.83,8441.48
2023-08-21,10.4,21.31,92.02,7.49,6.18,555.62,4797.08,5816.59
2023-08-22,23.64,33.55,90.26,7.49,12.3,543.43,4598.31,7094.76
2023-08-23,15.54,29.45,81.27,7.04,11.53,452.35,5077.74,5887.38
2023-08-24,68.23,23.21,63.15,7.41,35.73,480.0,4947.71,11411.04
2023-08-25,18.92,22.43,79.65,6.89,9.95,490.15,4409.43,7033.89
2023-08-26,18.93,30.84,87.15,7.55,12.48,569.06,4415.43,6861.2
2023-08-27,7.23,20.16,73.05,8.02,8.0,515.37,4801.71,5517.73
2023-08-28,2.71,19.96,76.26,6.65,3.14,527.56,4331.45,5540.64
2023-08-29,15.64,23.81,77.59,7.27,20.24,480.06,4334.67,6752.64
2023-08-30,17.26,31.47,99.06,6.86,14.26,427.58,5142.31,5954.71
2023-08-31,21.95,26.8,38.07,7.35,16.12,483.79,4691.68,6967.63
2023-09-01,12.21,25.6,58.71,7.38,10.0,480.04,4340.95,6367.93
2023-09-02,11.91,20.34,59.18,7.12,6.81,447.01,4683.98,6100.17
2023-09-03,16.09,22.52,100.0,6.88,9.62,468.46,4620.97,6537.18
2023-09-04,10.92,26.59,100.0,7.34,6.01,525.2,4807.72,5752.29
2023-09-05,11.54,23.31,65.96,7.24,7.59,511.04,4464.4,6223.08
2023-09-06,10.54,19.4,57.49,6.89,9.86,585.67,4922.84,5743.66
2023-09-07,9.32,15.17,71.71,7.37,5.17,523.41,4144.81,6483.34
2023-09-08,23.75,22.3,94.05,7.42,21.4,476.62,4376.95,7551.88
2023-09-09,19.05,20.82,60.46,7.82,11.32,457.28,4758.16,6730.56
2023-09-10,55.51,14.04,63.01,7.38,29.41,570.79,4326.31,10944.28
2023-09-11,38.84,31.33,69.84,7.4,21.29,546.42,5094.15,8163.61
2023-09-12,20.79,25.99,92.81,6.97,13.87,423.23,5195.94,6363.2
2023-09-13,21.82,27.04,99.02,7.74,13.6,581.46,4811.24,6829.73
2023-09-14,69.42,32.37,78.16,6.74,35.33,455.23,4804.51,11490.06
2023-09-15,11.75,30.41,81.46,7.15,10.22,482.82,4744.28,5822.53
2023-09-16,13.91,22.24,84.04,7.56,10.97,435.8,5492.59,5453.52
2023-09-17,32.12,18.41,65.18,7.05,18.3,487.41,5012.85,7830.9
2023-09-18,1.72,25.71,73.99,6.94,1.74,484.66,4869.14,4788.39
2023-09-19,20.57,24.1,73.91,6.99,11.98,501.98,4683.12,6891.67
2023-09-20,4.79,18.0,63.22,6.84,5.37,518.72,4680.94,5437.9
2023-09-21,15.95,18.0,100.0,7.31,10.98,509.23,4667.19,6567.86
2023-09-22,6.74,23.03,68.36,7.29,7.64,438.76,4858.28,5354.85
2023-09-23,13.09,25.98,100.0,6.8,8.74,486.11,4787.79,6001.53
2023-09-24,32.06,23.26,67.06,7.42,17.13,486.18,5393.15,7347.44
2023-09-25,37.61,25.79,65.21,7.37,20.78,595.69,4540.25,8705.13
2023-09-26,28.34,29.44,93.46,7.52,17.8,502.16,5373.53,6871.38
2023-09-27,23.59,17.32,50.52,6.77,15.65,539.34,4663.67,7348.45
2023-09-28,15.67,16.99,96.71,7.41,10.27,515.47,4603.78,6623.77
2023-09-29,29.93,15.56,59.27,7.23,15.58,547.86,4562.91,8118.72
2023-09-30,4.85,27.72,95.19,7.26,4.63,462.62,4966.24,4964.03
2023-10-01,0.83,24.45,73.17,6.62,1.56,439.62,5450.64,4142.87
2023-10-02,0.61,30.78,54.95,6.89,1.01,507.88,4997.46,4448.33
2023-10-03,2.52,23.21,54.93,7.17,4.83,471.23,4672.19,5115.57
2023-10-04,0.66,17.34,55.62,6.81,1.47,441.82,4815.31,4903.54
2023-10-05,2.75,28.08,64.75,7.33,5.91,499.2,4732.4,4980.68
2023-10-06,0.53,24.65,51.96,7.51,1.89,511.71,4721.75,4838.37
2023-10-07,0.1,23.24,44.75,6.94,1.61,478.12,4550.33,4994.68
2023-10-08,1.86,25.17,75.04,6.88,5.34,539.98,4410.67,5271.97
2023-10-09,0.25,24.71,41.47,7.17,0.57,483.91,4695.38,4834.9
2023-10-10,0.47,27.01,51.51,7.36,9.84,515.23,5136.43,4370.49
2023-10-11,2.32,29.81,54.88,7.55,3.56,407.79,4697.94,4937.4
2023-10-12,3.98,24.46,48.73,7.15,5.81,474.72,4439.97,5468.95
2023-10-13,0.37,33.37,37.25,7.07,5.49,642.91,4767.54,4602.18
2023-10-14,2.21,38.33,38.22,7.41,5.0,512.05,5148.42,4305.98
2023-10-15,0.83,20.3,66.69,6.97,1.29,454.05,4864.46,4812.93
2023-10-16,0.64,31.1,32.14,7.3,6.11,584.22,4908.91,4533.37
2023-10-17,1.09,22.46,51.32,7.34,2.12,579.22,4766.8,4892.76
2023-10-18,0.16,26.48,39.03,7.46,0.73,559.19,4841.57,4644.8
2023-10-19,3.7,24.59,15.63,6.88,3.75,505.36,5163.31,4714.78
2023-10-20,2.19,30.57,30.79,7.32,6.13,482.58,5042.72,4565.4
2023-10-21,1.2,27.56,51.14,6.89,6.63,528.19,4527.83,5041.03
2023-10-22,0.85,28.58,37.09,6.77,3.29,506.31,4346.28,5167.57
2023-10-23,3.07,27.86,52.2,7.02,2.15,401.64,4618.73,5131.41
2023-10-24,5.96,21.34,67.88,7.21,4.6,469.48,4684.33,5485.34
2023-10-25,2.25,31.41,49.66,7.51,2.5,420.64,5282.4,4314.4
2023-10-26,2.68,17.77,62.03,7.2,4.65,510.82,4342.23,5569.85
2023-10-27,0.12,29.65,75.03,6.93,4.19,521.81,5246.0,4173.56
2023-10-28,1.61,23.1,35.54,7.38,5.39,494.2,4705.66,4993.23
2023-10-29,0.4,20.08,43.97,7.04,4.64,438.18,4677.84,4960.5
2023-10-30,6.3,20.8,30.94,7.65,4.92,371.65,4369.92,5844.06
2023-10-31,0.22,19.17,74.54,7.04,2.36,373.28,4444.18,5194.11
2023-11-01,1.26,24.4,44.81,6.75,7.4,544.03,4654.81,4983.19
2023-11-02,4.53,27.61,38.89,7.05,5.97,480.45,4891.46,5009.06
2023-11-03,0.4,36.38,62.4,7.46,3.91,437.16,4518.35,4793.77
2023-11-04,3.05,24.9,58.94,6.74,3.44,575.74,4979.73,4827.46
2023-11-05,0.72,19.82,34.81,7.2,4.61,565.44,4427.66,5248.47
2023-11-06,2.66,17.72,38.36,7.21,2.84,413.63,4615.16,5296.09
2023-11-07,3.33,25.91,56.72,7.11,10.56,494.07,4923.94,4890.65
2023-11-08,3.01,25.9,44.47,7.37,9.73,517.8,4645.0,5138.1
2023-11-09,2.18,19.87,37.47,7.41,2.99,526.15,4778.61,5041.82
2023-11-10,1.39,30.35,33.89,7.3,3.28,523.21,4746.09,4785.4
2023-11-11,2.79,27.29,45.03,6.92,4.11,560.72,4283.58,5449.87
2023-11-12,7.64,18.28,53.79,6.87,4.06,550.67,4349.83,6048.71
2023-11-13,2.46,25.64,23.95,7.72,3.59,540.07,4549.79,5183.24
2023-11-14,15.88,22.17,54.62,7.2,14.61,515.65,5268.92,5875.16
2023-11-15,1.93,22.21,63.78,7.36,2.05,470.09,4328.54,5420.38
2023-11-16,2.55,21.39,28.82,6.98,4.52,518.25,4519.34,5307.57
2023-11-17,2.17,22.42,98.34,6.77,4.59,545.89,4804.62,4963.67
2023-11-18,5.56,29.45,56.18,7.28,3.26,508.34,5032.13,4935.2
2023-11-19,2.11,29.24,60.92,7.2,7.65,491.33,4824.51,4802.03
2023-11-20,3.0,23.65,60.97,6.87,2.09,492.24,5188.95,4637.78
2023-11-21,2.91,26.01,49.07,7.59,2.92,506.5,5113.58,4657.09
2023-11-22,2.21,25.39,64.12,7.23,1.35,496.63,5081.12,4631.68
2023-11-23,1.74,24.59,30.19,6.69,5.37,460.01,4708.62,4973.82
2023-11-24,0.56,24.63,43.74,7.27,1.48,662.49,4956.67,4606.6
2023-11-25,0.28,20.56,100.0,7.32,4.88,514.25,4345.35,5271.91
2023-11-26,0.5,34.42,53.02,7.04,3.71,485.27,4925.66,4435.63
2023-11-27,0.45,23.84,44.84,7.21,15.32,482.28,4566.51,5001.22
2023-11-28,3.02,20.49,57.43,7.23,3.85,526.74,4455.38,5436.7
2023-11-29,1.17,18.8,54.75,7.27,2.43,568.8,4904.81,4836.57
2023-11-30,2.76,28.98,43.81,7.12,2.87,527.11,5008.04,4687.86
2023-12-01,2.02,20.05,22.58,7.24,3.05,533.27,4454.89,5345.97
2023-12-02,0.02,24.34,34.09,6.91,0.52,654.1,4467.41,5047.67
2023-12-03,0.68,22.62,34.02,7.43,9.18,450.68,4662.12,4953.54
2023-12-04,0.62,23.28,42.55,6.74,4.99,504.72,5061.48,4534.34
2023-12-05,2.66,28.26,35.72,7.39,6.37,486.24,4640.52,5060.85
2023-12-06,0.45,33.9,54.96,6.77,4.65,496.67,5090.33,4276.2
2023-12-07,0.33,21.66,42.61,6.89,1.07,451.12,4552.27,5047.05
2023-12-08,1.46,29.09,93.04,7.23,3.28,475.49,4656.7,4907.74
2023-12-09,0.04,25.71,27.82,7.67,4.59,451.95,5157.88,4332.23
2023-12-10,2.91,24.14,40.96,6.69,3.67,435.84,4853.18,4955.47
2023-12-11,4.36,26.03,37.12,7.14,3.88,562.2,4769.08,5145.95
2023-12-12,0.41,30.62,49.27,7.46,4.55,461.53,4617.41,4811.39
2023-12-13,2.39,37.11,46.63,6.85,3.85,499.8,5096.35,4399.97
2023-12-14,0.11,16.52,33.91,7.44,0.85,444.52,5014.49,4665.72
2023-12-15,0.99,21.09,54.04,6.83,2.19,471.66,4977.94,4699.26
2023-12-16,1.73,26.58,63.69,6.95,1.65,429.21,4410.88,5230.53
2023-12-17,0.97,27.69,28.08,7.2,1.34,560.49,4670.83,4872.14
2023-12-18,5.25,26.55,44.94,6.66,3.63,487.77,4478.98,5515.15
2023-12-19,0.5,22.18,36.21,6.95,2.12,523.13,4341.48,5265.11
2023-12-20,1.28,20.0,59.73,7.03,5.23,480.72,5039.24,4688.51
2023-12-21,2.58,25.11,45.3,6.8,3.63,471.14,4290.22,5465.75
2023-12-22,2.37,24.3,43.51,7.39,3.21,548.69,4204.12,5546.99
2023-12-23,1.41,26.25,80.92,7.13,16.64,482.85,5185.7,4430.02
2023-12-24,3.54,30.14,32.41,7.23,3.82,452.8,4625.74,5125.85
2023-12-25,0.64,13.97,70.3,6.92,11.14,499.7,4299.6,5484.77
2023-12-26,3.77,24.59,72.02,6.83,3.96,527.81,5077.34,4808.11
2023-12-27,0.34,29.54,25.43,7.44,11.94,488.32,4833.37,4610.33
2023-12-28,1.73,24.26,74.45,7.18,3.9,612.38,4710.06,4977.58
2023-12-29,1.7,23.59,52.0,7.28,9.0,481.0,4166.17,5531.76
2023-12-30,0.33,37.45,38.85,7.35,2.77,499.83,5274.88,4008.92
2023-12-31,1.94,26.69,70.46,7.02,5.1,485.15,4699.39,4960.72
2024-01-01,1.52,25.2,36.16,6.95,7.6,531.22,4907.56,4740.29
2024-01-02,0.49,26.76,49.09,6.93,1.75,538.38,4455.2,5058.64
2024-01-03,3.06,25.76,45.29,7.52,5.53,518.4,4975.02,4816.17
2024-01-04,1.09,28.51,45.77,7.54,6.0,446.26,4952.76,4586.44
2024-01-05,2.23,36.03,38.9,7.06,8.83,442.0,5452.87,4049.74
2024-01-06,1.49,24.86,62.87,7.52,5.99,505.58,4936.44,4715.39
2024-01-07,1.55,25.76,74.42,6.85,2.88,456.36,5119.58,4519.7
2024-01-08,1.29,21.15,58.16,7.65,3.64,498.31,4421.31,5284.49
2024-01-09,0.53,30.68,40.89,6.9,2.44,515.52,4669.88,4769.67
2024-01-10,0.6,32.49,64.49,6.91,1.43,476.56,5051.85,4358.2
2024-01-11,0.23,27.12,52.19,7.13,0.74,502.45,4686.37,4793.84
2024-01-12,6.42,21.78,54.0,7.69,7.79,426.41,4614.78,5591.31
2024-01-13,5.57,22.25,29.96,7.97,4.71,435.24,5020.36,5091.58
2024-01-14,0.04,30.57,70.86,7.42,0.35,497.5,4537.03,4855.98
2024-01-15,5.05,31.68,57.96,7.24,4.33,495.56,4639.18,5231.74
2024-01-16,1.34,25.74,34.54,7.1,10.2,479.26,4407.89,5211.64
2024-01-17,1.04,21.85,62.86,7.03,2.12,469.76,4727.08,4939.74
2024-01-18,3.96,23.84,67.16,7.01,9.35,481.38,4856.29,5063.24
2024-01-19,5.13,24.59,63.21,6.72,8.3,386.61,5050.43,4970.88
2024-01-20,0.28,29.08,45.41,7.42,6.4,514.71,4883.77,4563.1
2024-01-21,11.17,18.32,49.12,7.45,12.29,492.57,4668.53,6081.58
2024-01-22,0.91,18.3,61.89,7.25,1.64,514.04,4746.02,4978.95
2024-01-23,0.42,24.74,67.71,7.03,1.46,509.52,5020.13,4527.06
2024-01-24,1.88,27.3,50.81,7.42,5.85,527.8,5043.98,4598.04
2024-01-25,2.36,24.23,41.23,7.64,5.84,536.08,4746.29,5005.11
2024-01-26,1.51,30.01,36.97,7.08,3.1,584.41,4702.64,4848.57
2024-01-27,1.65,30.52,32.43,6.9,3.97,569.7,4066.78,5487.34
2024-01-28,2.08,23.6,53.07,6.73,3.19,439.58,4723.22,5012.54
2024-01-29,0.54,28.33,46.91,7.31,1.49,489.96,4564.25,4923.15
2024-01-30,4.49,28.99,66.44,6.04,2.63,459.32,4671.28,5198.44
2024-01-31,1.09,28.78,68.79,7.45,1.02,484.57,5267.14,4266.11
2024-02-01,0.1,25.67,38.25,7.41,0.36,465.73,4841.31,4655.16
2024-02-02,3.15,23.78,69.99,6.93,2.8,517.16,4373.66,5465.35
2024-02-03,0.02,28.71,32.14,7.38,1.43,487.68,4873.91,4554.19
2024-02-04,3.41,19.2,55.94,7.01,2.82,430.11,4683.02,5273.96
2024-02-05,0.07,24.26,45.8,7.05,2.22,508.15,5202.99,4319.13
2024-02-06,3.43,19.52,51.18,7.51,4.4,517.63,4491.03,5461.34
2024-02-07,1.82,16.47,18.39,6.96,4.47,472.79,5020.18,4832.58
2024-02-08,0.39,17.41,45.07,7.06,5.26,338.29,4056.88,5634.42
2024-02-09,0.22,20.81,53.64,7.19,6.02,552.71,4811.11,4794.74
2024-02-10,3.07,24.5,67.23,7.33,3.19,498.41,4875.61,4941.73
2024-02-11,3.31,24.61,71.35,7.26,2.57,449.07,4971.77,4867.49
2024-02-12,0.07,19.95,44.52,7.18,0.61,544.45,4249.84,5358.38
2024-02-13,1.6,26.0,48.27,7.19,2.58,566.5,4163.73,5476.64
2024-02-14,2.58,12.09,44.68,7.07,1.74,486.6,4561.18,5454.56
2024-02-15,0.62,28.42,53.14,6.79,3.04,446.52,4501.96,4991.89
2024-02-16,0.48,16.52,46.66,7.26,0.44,474.96,4280.82,5437.25
2024-02-17,2.55,27.26,51.91,7.4,2.15,504.84,4243.4,5466.11
2024-02-18,0.16,26.65,53.31,7.03,9.05,567.48,4880.6,4602.74
2024-02-19,0.39,24.71,55.76,7.29,1.04,557.63,4578.14,4966.76
2024-02-20,4.9,11.11,56.23,7.4,6.03,476.64,4662.01,5605.34
2024-02-21,1.33,26.04,61.58,7.07,3.44,500.13,4645.55,4967.04
2024-02-22,0.56,26.73,69.54,7.21,5.81,528.38,4700.79,4820.89
2024-02-23,2.01,23.53,60.25,7.02,2.7,527.38,4571.5,5158.91
2024-02-24,0.61,27.72,32.45,7.34,2.95,438.79,4671.96,4834.64
2024-02-25,0.46,17.61,69.26,6.94,1.83,456.16,5269.25,4424.73
2024-02-26,0.02,30.76,34.21,7.07,0.94,405.13,5277.66,4108.96
2024-02-27,0.13,23.63,25.26,6.9,0.31,659.96,4556.37,4984.28
2024-02-28,1.56,31.47,50.02,7.06,2.24,491.42,4729.32,4797.44
2024-02-29,1.77,13.17,27.83,7.8,2.58,473.68,5112.91,4800.44
2024-03-01,2.91,36.04,52.4,6.69,4.48,562.33,4712.56,4857.4
2024-03-02,2.78,23.72,52.67,7.11,4.35,573.4,4984.42,4819.62
2024-03-03,0.31,25.55,59.88,6.99,0.58,470.12,4710.22,4809.86
2024-03-04,0.63,25.59,47.63,6.63,2.17,501.25,4675.51,4875.23
2024-03-05,0.54,28.85,47.7,7.28,8.1,483.24,4423.44,5053.72
2024-03-06,0.5,37.79,39.87,7.15,3.51,618.93,5060.01,4234.18
2024-03-07,9.69,25.74,49.47,6.97,6.86,451.48,4760.57,5693.98
2024-03-08,1.6,32.8,53.56,6.93,6.74,521.32,4780.77,4723.2
2024-03-09,4.47,29.03,49.65,7.25,3.23,464.13,4921.73,4944.56
2024-03-10,0.07,28.31,43.89,7.7,4.35,497.17,4711.23,4729.7
2024-03-11,12.48,27.84,55.75,6.86,6.92,587.04,5212.57,5479.12
2024-03-12,0.49,28.3,73.29,7.39,3.92,454.02,5208.79,4274.15
2024-03-13,0.3,24.84,22.65,7.33,2.5,490.29,4612.14,4920.78
2024-03-14,0.22,25.18,44.67,7.09,2.12,442.26,4494.45,5023.92
2024-03-15,0.11,24.04,56.2,6.74,1.51,551.28,4475.31,5054.49
2024-03-16,2.62,26.4,46.71,6.74,2.61,441.8,4666.51,5067.72
2024-03-17,0.4,30.41,61.06,6.91,2.27,497.62,5153.8,4277.95
2024-03-18,0.36,31.69,56.2,7.72,4.53,507.31,5140.63,4261.25
2024-03-19,2.52,24.6,47.78,6.67,3.86,497.02,4770.35,4989.18
2024-03-20,1.45,35.35,59.05,7.22,9.24,500.85,5103.61,4334.69
2024-03-21,3.03,32.71,50.57,7.23,2.17,538.42,4556.13,5092.27
2024-03-22,2.64,25.17,39.14,6.79,4.15,480.32,4740.08,5020.05
2024-03-23,1.07,30.17,68.36,6.78,2.8,574.48,4938.4,4565.56
2024-03-24,2.27,31.1,42.82,7.29,2.45,456.75,4637.88,4967.05
2024-03-25,1.09,30.87,47.11,7.28,9.55,536.75,5118.5,4372.56
2024-03-26,0.38,22.34,36.55,6.69,0.73,608.73,4861.42,4729.54
2024-03-27,0.47,30.26,50.27,7.88,0.9,498.96,4200.92,5240.89
2024-03-28,2.32,37.64,64.07,7.72,3.08,476.02,4929.64,4549.87
2024-03-29,0.35,33.79,44.01,7.37,3.52,549.14,4426.05,4933.07
2024-03-30,0.34,28.62,55.17,7.16,3.18,476.37,4737.11,4724.31
2024-03-31,1.61,28.91,65.95,7.76,1.82,469.44,5003.65,4578.86
2024-04-01,1.57,35.43,52.93,7.35,3.65,558.28,4806.69,4642.14
2024-04-02,1.88,21.25,41.76,7.65,2.66,473.06,4609.81,5153.68
2024-04-03,0.14,33.88,55.77,7.13,8.9,519.29,4941.01,4395.03
2024-04-04,4.87,27.81,64.81,7.38,9.92,518.57,5170.06,4760.58
2024-04-05,0.05,34.0,59.56,8.03,2.13,498.23,5124.54,4200.43
2024-04-06,4.16,25.85,38.23,6.79,4.01,517.21,4947.92,4951.22
2024-04-07,3.41,40.01,63.58,7.21,6.43,501.78,4722.78,4818.16
2024-04-08,0.35,37.18,10.0,7.08,0.75,538.15,5119.11,4172.43
2024-04-09,0.3,38.66,72.38,7.0,6.62,403.29,4893.77,4362.78
2024-04-10,2.0,36.65,40.83,6.94,2.99,462.7,4668.36,4798.82
2024-04-11,5.41,30.35,54.86,6.95,3.7,553.0,4661.15,5273.13
2024-04-12,0.51,32.37,39.04,7.4,1.22,442.41,4909.09,4494.57
2024-04-13,0.11,28.51,32.47,7.1,0.89,456.74,5127.47,2313.18
2024-04-14,0.1,38.19,62.04,6.78,0.48,448.23,4947.28,2298.71
2024-04-15,3.79,31.36,32.61,7.29,3.9,558.52,5037.43,4714.09
2024-04-16,5.82,35.62,50.22,7.07,4.74,566.65,4773.64,5096.01
2024-04-17,1.17,28.8,39.72,7.2,6.83,525.23,4388.96,5152.38
2024-04-18,1.55,34.73,27.99,7.65,3.78,441.69,4410.01,5050.79
2024-04-19,3.43,31.85,73.19,6.73,5.33,552.81,5057.34,4648.66
2024-04-20,1.76,25.02,60.3,7.14,2.26,467.53,4605.46,5070.35
2024-04-21,3.35,31.99,46.98,7.58,4.92,512.67,4782.72,4912.36
2024-04-22,2.16,24.14,68.43,7.16,1.4,551.4,5182.89,4549.96
2024-04-23,0.19,34.84,57.76,7.31,1.68,502.91,5185.64,4136.47
2024-04-24,1.16,35.28,38.31,7.17,8.2,525.23,5165.84,4244.84
2024-04-25,8.65,22.88,56.27,7.07,6.38,542.38,5017.69,5389.48
2024-04-26,2.59,33.05,51.26,7.85,3.16,521.77,4649.25,4949.03
2024-04-27,4.35,21.02,60.82,7.22,3.81,575.39,4580.89,5433.3
2024-04-28,2.26,27.39,18.29,7.28,6.45,444.89,4872.72,4805.81
2024-04-29,1.66,30.09,50.36,7.5,4.09,391.55,4591.26,4973.37
